address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secondOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secondOperandIdentity,numZeroElementOperands,firstOperandZeroElem,secondOperandZeroElem
0x441a0c,"Shr64(t167,t169)",Iop_Shr64,64,1,None,<BV8 50>,0,False,False,0,False,False,1,True,False
0x441a0c,"Sub8(0x40,t169)",Iop_Sub8,8,2,<BV8 64>,<BV8 50>,0,False,False,0,False,False,0,False,False
0x441a0c,"Shl64(t166,t462)",Iop_Shl64,64,1,None,<BV8 14>,0,False,False,0,False,False,1,True,False
0x441a0c,"Or64(t460,t461)",Iop_Or64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a11,"Xor32(t178,t177)",Iop_Xor32,32,2,<BV32 0x0>,<BV32 0x0>,0,False,False,2,True,True,0,False,False
0x441a14,"Add64(t181,t180)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a17,"And64(t481,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a17,"Add64(t184,t183)",Iop_Add64,64,1,None,<BV64 0x0>,0,False,False,2,True,True,0,False,False
0x441a17,"Add64(t483,t186)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a17,"Xor64(t183,t186)",Iop_Xor64,64,1,<BV64 0x0>,None,0,False,False,2,True,True,0,False,False
0x441a32,"Add64(t201,t200)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a35,"Add64(t496,0xffffffffffffffb0)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffb0>,0,False,False,0,False,False,0,False,False
0x441a3a,"And64(t503,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a3a,"Add64(t205,t204)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a3a,"Add64(t505,t207)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a3a,"Xor64(t204,t207)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a3d,"Add64(t508,0xffffffffffffffb8)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffb8>,0,False,False,0,False,False,0,False,False
0x441a42,"Add64(t217,t216)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a45,"Add64(t512,0xffffffffffffffc8)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffc8>,0,False,False,0,False,False,0,False,False
0x441a4a,"And64(t519,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a4a,"Add64(t221,t220)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a4a,"Add64(t521,t223)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a4a,"Xor64(t220,t223)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a4d,"Add64(t524,0xffffffffffffffc0)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffc0>,0,False,False,0,False,False,0,False,False
0x441a52,"Add64(t528,0xffffffffffffffe8)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xffffffffffffffe8>,0,False,False,0,False,False,0,False,False
0x441a57,"Add64(t531,0xfffffffffffffff0)",Iop_Add64,64,2,<BV64 0x7fffffffffefde8>,<BV64 0xfffffffffffffff0>,0,False,False,0,False,False,0,False,False
0x441a5c,"Add64(t235,t234)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a65,"And64(t540,0x0000000000000001)",Iop_And64,64,1,None,<BV64 0x1>,0,False,False,0,False,False,1,True,False
0x441a65,"Add64(t238,t237)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a65,"Add64(t542,t240)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a65,"Xor64(t237,t240)",Iop_Xor64,64,0,None,None,0,False,False,2,True,True,0,False,False
0x441a6b,"Add64(t8,t7)",Iop_Add64,64,0,None,None,0,False,False,2,True,True,0,False,False
